|       name |               hmsdms |                 ra |                  dec | label |
| T0730+6307 | 07h30m01s +63d07m47s | 112.50416666666665 |    63.12972222222222 |     t |
| T0753+6307 | 07h53m38s +63d07m47s | 118.40833333333332 |    63.12972222222222 |     t |
| T0817+6307 | 08h17m14s +63d07m47s | 124.30833333333332 |    63.12972222222222 |     t |
| T0840+6307 | 08h40m51s +63d07m47s | 130.21249999999998 |    63.12972222222222 |     t |
| T0904+6307 | 09h04m27s +63d07m47s | 136.11249999999998 |    63.12972222222222 |     t |
| T0928+6307 | 09h28m03s +63d07m47s | 142.01249999999996 |    63.12972222222222 |     t |
| T0951+6307 | 09h51m40s +63d07m47s | 147.91666666666666 |    63.12972222222222 |     t |
| T1015+6307 | 10h15m16s +63d07m47s | 153.81666666666666 |    63.12972222222222 |     t |
| T1038+6307 | 10h38m53s +63d07m47s |  159.7208333333333 |    63.12972222222222 |     t |
| T1102+6307 | 11h02m29s +63d07m47s |  165.6208333333333 |    63.12972222222222 |     t |
| T1126+6307 | 11h26m05s +63d07m47s | 171.52083333333331 |    63.12972222222222 |     t |
| T1149+6307 | 11h49m42s +63d07m47s | 177.42499999999998 |    63.12972222222222 |     t |
| S1213+6307 | 12h13m18s +63d07m47s |            183.325 |    63.12972222222222 |     s |
| S1236+6307 | 12h36m55s +63d07m47s | 189.22916666666663 |    63.12972222222222 |     s |
| S1300+6307 | 13h00m31s +63d07m47s | 195.12916666666666 |    63.12972222222222 |     s |
| T1324+6307 | 13h24m07s +63d07m47s | 201.02916666666664 |    63.12972222222222 |     t |
| T1347+6307 | 13h47m44s +63d07m47s |  206.9333333333333 |    63.12972222222222 |     t |
| T1411+6307 | 14h11m20s +63d07m47s | 212.83333333333331 |    63.12972222222222 |     t |
| T1434+6307 | 14h34m56s +63d07m47s | 218.73333333333332 |    63.12972222222222 |     t |
| T1458+6307 | 14h58m33s +63d07m47s |           224.6375 |    63.12972222222222 |     t |
| T1522+6307 | 15h22m09s +63d07m47s | 230.53749999999997 |    63.12972222222222 |     t |
| T1545+6307 | 15h45m46s +63d07m47s | 236.44166666666663 |    63.12972222222222 |     t |
| T1609+6307 | 16h09m22s +63d07m47s |  242.3416666666666 |    63.12972222222222 |     t |
| T1632+6307 | 16h32m58s +63d07m47s | 248.24166666666667 |    63.12972222222222 |     t |
| T1656+6307 | 16h56m35s +63d07m47s | 254.14583333333331 |    63.12972222222222 |     t |
| T1720+6307 | 17h20m11s +63d07m47s |  260.0458333333333 |    63.12972222222222 |     t |
| T1743+6307 | 17h43m48s +63d07m47s | 265.94999999999993 |    63.12972222222222 |     t |
| T1807+6307 | 18h07m24s +63d07m47s | 271.84999999999997 |    63.12972222222222 |     t |
| T1831+6307 | 18h31m00s +63d07m47s | 277.74999999999994 |    63.12972222222222 |     t |
| T1854+6307 | 18h54m37s +63d07m47s |  283.6541666666666 |    63.12972222222222 |     t |
| T1918+6307 | 19h18m13s +63d07m47s |  289.5541666666667 |    63.12972222222222 |     t |
| T1941+6307 | 19h41m50s +63d07m47s |  295.4583333333333 |    63.12972222222222 |     t |
| T2005+6307 | 20h05m26s +63d07m47s |  301.3583333333333 |    63.12972222222222 |     t |
| T2029+6307 | 20h29m02s +63d07m47s | 307.25833333333327 |    63.12972222222222 |     t |
| T2052+6307 | 20h52m39s +63d07m47s | 313.16249999999997 |    63.12972222222222 |     t |
| T2116+6307 | 21h16m15s +63d07m47s | 319.06249999999994 |    63.12972222222222 |     t |
| T2139+6307 | 21h39m52s +63d07m47s |  324.9666666666666 |    63.12972222222222 |     t |
| T2203+6307 | 22h03m28s +63d07m47s |  330.8666666666667 |    63.12972222222222 |     t |
| G2227+6307 | 22h27m04s +63d07m47s |  336.7666666666666 |    63.12972222222222 |     g |
| G2250+6307 | 22h50m41s +63d07m47s | 342.67083333333323 |    63.12972222222222 |     g |
| G2314+6307 | 23h14m17s +63d07m47s |  348.5708333333333 |    63.12972222222222 |     g |
| G2337+6307 | 23h37m54s +63d07m47s | 354.47499999999997 |    63.12972222222222 |     g |
| G0011+6533 | 00h11m12s +65d33m42s | 2.7999999999999994 |    65.56166666666667 |     g |
| G0036+6533 | 00h36m55s +65d33m42s |  9.229166666666664 |    65.56166666666667 |     g |
| G0102+6533 | 01h02m37s +65d33m42s | 15.654166666666667 |    65.56166666666667 |     g |
| G0128+6533 | 01h28m20s +65d33m42s | 22.083333333333332 |    65.56166666666667 |     g |
| G0154+6533 | 01h54m03s +65d33m42s | 28.512499999999992 |    65.56166666666667 |     g |
| G0219+6533 | 02h19m46s +65d33m42s |  34.94166666666666 |    65.56166666666667 |     g |
| T0245+6533 | 02h45m29s +65d33m42s |  41.37083333333333 |    65.56166666666667 |     t |
| T0311+6533 | 03h11m12s +65d33m42s |  47.79999999999999 |    65.56166666666667 |     t |
| T0336+6533 | 03h36m55s +65d33m42s | 54.229166666666664 |    65.56166666666667 |     t |
| T0402+6533 | 04h02m37s +65d33m42s | 60.654166666666654 |    65.56166666666667 |     t |
| T0428+6533 | 04h28m20s +65d33m42s |  67.08333333333333 |    65.56166666666667 |     t |
| T0454+6533 | 04h54m03s +65d33m42s |            73.5125 |    65.56166666666667 |     t |
| T0519+6533 | 05h19m46s +65d33m42s |  79.94166666666666 |    65.56166666666667 |     t |
| T0545+6533 | 05h45m29s +65d33m42s |  86.37083333333332 |    65.56166666666667 |     t |
| T0611+6533 | 06h11m12s +65d33m42s |  92.79999999999998 |    65.56166666666667 |     t |
| T0636+6533 | 06h36m55s +65d33m42s |  99.22916666666664 |    65.56166666666667 |     t |
| T0702+6533 | 07h02m37s +65d33m42s | 105.65416666666665 |    65.56166666666667 |     t |
| T0728+6533 | 07h28m20s +65d33m42s | 112.08333333333333 |    65.56166666666667 |     t |
| T0754+6533 | 07h54m03s +65d33m42s | 118.51249999999999 |    65.56166666666667 |     t |
| T0819+6533 | 08h19m46s +65d33m42s | 124.94166666666665 |    65.56166666666667 |     t |
| T0845+6533 | 08h45m29s +65d33m42s | 131.37083333333334 |    65.56166666666667 |     t |
| T0911+6533 | 09h11m12s +65d33m42s | 137.79999999999998 |    65.56166666666667 |     t |
| T0936+6533 | 09h36m55s +65d33m42s | 144.22916666666663 |    65.56166666666667 |     t |
| T1002+6533 | 10h02m37s +65d33m42s | 150.65416666666667 |    65.56166666666667 |     t |
| T1028+6533 | 10h28m20s +65d33m42s | 157.08333333333334 |    65.56166666666667 |     t |
| T1054+6533 | 10h54m03s +65d33m42s |           163.5125 |    65.56166666666667 |     t |
| T1119+6533 | 11h19m46s +65d33m42s | 169.94166666666663 |    65.56166666666667 |     t |
| T1145+6533 | 11h45m29s +65d33m42s |  176.3708333333333 |    65.56166666666667 |     t |
| T1211+6533 | 12h11m12s +65d33m42s | 182.79999999999998 |    65.56166666666667 |     t |
| T1236+6533 | 12h36m55s +65d33m42s | 189.22916666666663 |    65.56166666666667 |     t |
| T1302+6533 | 13h02m37s +65d33m42s | 195.65416666666664 |    65.56166666666667 |     t |
| T1328+6533 | 13h28m20s +65d33m42s | 202.08333333333331 |    65.56166666666667 |     t |
| T1354+6533 | 13h54m03s +65d33m42s | 208.51249999999996 |    65.56166666666667 |     t |
| T1419+6533 | 14h19m46s +65d33m42s | 214.94166666666663 |    65.56166666666667 |     t |
| T1445+6533 | 14h45m29s +65d33m42s |  221.3708333333333 |    65.56166666666667 |     t |
| T1511+6533 | 15h11m12s +65d33m42s | 227.79999999999998 |    65.56166666666667 |     t |
| T1536+6533 | 15h36m55s +65d33m42s | 234.22916666666663 |    65.56166666666667 |     t |
| T1602+6533 | 16h02m37s +65d33m42s | 240.65416666666664 |    65.56166666666667 |     t |
| T1628+6533 | 16h28m20s +65d33m42s |  247.0833333333333 |    65.56166666666667 |     t |
| T1654+6533 | 16h54m03s +65d33m42s | 253.51249999999993 |    65.56166666666667 |     t |
| T1719+6533 | 17h19m46s +65d33m42s | 259.94166666666666 |    65.56166666666667 |     t |
| T1745+6533 | 17h45m29s +65d33m42s |  266.3708333333333 |    65.56166666666667 |     t |
| T1811+6533 | 18h11m12s +65d33m42s | 272.79999999999995 |    65.56166666666667 |     t |
| T1836+6533 | 18h36m55s +65d33m42s |  279.2291666666667 |    65.56166666666667 |     t |
| T1902+6533 | 19h02m37s +65d33m42s | 285.65416666666664 |    65.56166666666667 |     t |
| T1928+6533 | 19h28m20s +65d33m42s |  292.0833333333333 |    65.56166666666667 |     t |
| T1954+6533 | 19h54m03s +65d33m42s | 298.51249999999993 |    65.56166666666667 |     t |
| T2019+6533 | 20h19m46s +65d33m42s |  304.9416666666666 |    65.56166666666667 |     t |
| T2045+6533 | 20h45m29s +65d33m42s |  311.3708333333333 |    65.56166666666667 |     t |
| T2111+6533 | 21h11m12s +65d33m42s | 317.79999999999995 |    65.56166666666667 |     t |
| T2136+6533 | 21h36m55s +65d33m42s |  324.2291666666667 |    65.56166666666667 |     t |
| T2202+6533 | 22h02m37s +65d33m42s | 330.65416666666664 |    65.56166666666667 |     t |
| T2228+6533 | 22h28m20s +65d33m42s | 337.08333333333326 |    65.56166666666667 |     t |
| T2254+6533 | 22h54m03s +65d33m42s | 343.51249999999993 |    65.56166666666667 |     t |
| G2319+6533 | 23h19m46s +65d33m42s |  349.9416666666666 |    65.56166666666667 |     g |
| G2345+6533 | 23h45m29s +65d33m42s |  356.3708333333333 |    65.56166666666667 |     g |
| T0007+6759 | 00h07m03s +67d59m38s |             1.7625 |    67.99388888888889 |     t |
| T0035+6759 | 00h35m17s +67d59m38s |  8.820833333333333 |    67.99388888888889 |     t |
| T0103+6759 | 01h03m31s +67d59m38s | 15.879166666666666 |    67.99388888888889 |     t |
| T0131+6759 | 01h31m45s +67d59m38s | 22.937499999999996 |    67.99388888888889 |     t |
| T0200+6759 | 02h00m00s +67d59m38s | 29.999999999999996 |    67.99388888888889 |     t |
| T0228+6759 | 02h28m14s +67d59m38s |  37.05833333333333 |    67.99388888888889 |     t |
| T0256+6759 | 02h56m28s +67d59m38s |  44.11666666666666 |    67.99388888888889 |     t |
| T0324+6759 | 03h24m42s +67d59m38s |  51.17499999999999 |    67.99388888888889 |     t |
| T0352+6759 | 03h52m56s +67d59m38s |  58.23333333333333 |    67.99388888888889 |     t |
| T0421+6759 | 04h21m10s +67d59m38s |  65.29166666666666 |    67.99388888888889 |     t |
| T0449+6759 | 04h49m24s +67d59m38s |              72.35 |    67.99388888888889 |     t |
| T0517+6759 | 05h17m38s +67d59m38s |  79.40833333333332 |    67.99388888888889 |     t |
| T0545+6759 | 05h45m52s +67d59m38s |  86.46666666666665 |    67.99388888888889 |     t |
| T0614+6759 | 06h14m07s +67d59m38s |  93.52916666666665 |    67.99388888888889 |     t |
| T0642+6759 | 06h42m21s +67d59m38s | 100.58749999999999 |    67.99388888888889 |     t |
| T0710+6759 | 07h10m35s +67d59m38s | 107.64583333333331 |    67.99388888888889 |     t |
| T0738+6759 | 07h38m49s +67d59m38s | 114.70416666666665 |    67.99388888888889 |     t |
| T0807+6759 | 08h07m03s +67d59m38s | 121.76249999999997 |    67.99388888888889 |     t |
| T0835+6759 | 08h35m17s +67d59m38s | 128.82083333333333 |    67.99388888888889 |     t |
| T0903+6759 | 09h03m31s +67d59m38s | 135.87916666666666 |    67.99388888888889 |     t |
| T0931+6759 | 09h31m45s +67d59m38s | 142.93749999999997 |    67.99388888888889 |     t |
| T1000+6759 | 10h00m00s +67d59m38s | 149.99999999999997 |    67.99388888888889 |     t |
| T1028+6759 | 10h28m14s +67d59m38s | 157.05833333333334 |    67.99388888888889 |     t |
| T1056+6759 | 10h56m28s +67d59m38s | 164.11666666666665 |    67.99388888888889 |     t |
| T1124+6759 | 11h24m42s +67d59m38s | 171.17499999999998 |    67.99388888888889 |     t |
| T1152+6759 | 11h52m56s +67d59m38s | 178.23333333333332 |    67.99388888888889 |     t |
| T1221+6759 | 12h21m10s +67d59m38s | 185.29166666666666 |    67.99388888888889 |     t |
| T1249+6759 | 12h49m24s +67d59m38s | 192.34999999999997 |    67.99388888888889 |     t |
| T1317+6759 | 13h17m38s +67d59m38s |  199.4083333333333 |    67.99388888888889 |     t |
| T1345+6759 | 13h45m52s +67d59m38s | 206.46666666666664 |    67.99388888888889 |     t |
| T1414+6759 | 14h14m07s +67d59m38s |  213.5291666666666 |    67.99388888888889 |     t |
| T1442+6759 | 14h42m21s +67d59m38s | 220.58749999999998 |    67.99388888888889 |     t |
| T1510+6759 | 15h10m35s +67d59m38s | 227.64583333333331 |    67.99388888888889 |     t |
| T1538+6759 | 15h38m49s +67d59m38s | 234.70416666666662 |    67.99388888888889 |     t |
| T1607+6759 | 16h07m03s +67d59m38s | 241.76249999999996 |    67.99388888888889 |     t |
| T1635+6759 | 16h35m17s +67d59m38s |  248.8208333333333 |    67.99388888888889 |     t |
| T1703+6759 | 17h03m31s +67d59m38s | 255.87916666666666 |    67.99388888888889 |     t |
| T1731+6759 | 17h31m45s +67d59m38s | 262.93749999999994 |    67.99388888888889 |     t |
| T1800+6759 | 18h00m00s +67d59m38s | 269.99999999999994 |    67.99388888888889 |     t |
| T1828+6759 | 18h28m14s +67d59m38s |  277.0583333333333 |    67.99388888888889 |     t |
| T1856+6759 | 18h56m28s +67d59m38s |  284.1166666666667 |    67.99388888888889 |     t |
| T1924+6759 | 19h24m42s +67d59m38s | 291.17499999999995 |    67.99388888888889 |     t |
| T1952+6759 | 19h52m56s +67d59m38s |  298.2333333333333 |    67.99388888888889 |     t |
| T2021+6759 | 20h21m10s +67d59m38s | 305.29166666666663 |    67.99388888888889 |     t |
| T2049+6759 | 20h49m24s +67d59m38s | 312.34999999999997 |    67.99388888888889 |     t |
| T2117+6759 | 21h17m38s +67d59m38s |  319.4083333333333 |    67.99388888888889 |     t |
| T2145+6759 | 21h45m52s +67d59m38s |  326.4666666666666 |    67.99388888888889 |     t |
| T2214+6759 | 22h14m07s +67d59m38s | 333.52916666666664 |    67.99388888888889 |     t |
| T2242+6759 | 22h42m21s +67d59m38s |  340.5874999999999 |    67.99388888888889 |     t |
| T2310+6759 | 23h10m35s +67d59m38s |  347.6458333333333 |    67.99388888888889 |     t |
| T2338+6759 | 23h38m49s +67d59m38s |  354.7041666666666 |    67.99388888888889 |     t |
| T0015+7025 | 00h15m39s +70d25m33s |             3.9125 |    70.42583333333334 |     t |
| T0046+7025 | 00h46m57s +70d25m33s |            11.7375 |    70.42583333333334 |     t |
| T0118+7025 | 01h18m15s +70d25m33s | 19.562499999999996 |    70.42583333333334 |     t |
| T0149+7025 | 01h49m33s +70d25m33s |            27.3875 |    70.42583333333334 |     t |
| T0220+7025 | 02h20m52s +70d25m33s |  35.21666666666667 |    70.42583333333334 |     t |
| T0252+7025 | 02h52m10s +70d25m33s | 43.041666666666664 |    70.42583333333334 |     t |
| T0323+7025 | 03h23m28s +70d25m33s |  50.86666666666666 |    70.42583333333334 |     t |
| T0354+7025 | 03h54m46s +70d25m33s |  58.69166666666666 |    70.42583333333334 |     t |
| T0426+7025 | 04h26m05s +70d25m33s |  66.52083333333333 |    70.42583333333334 |     t |
| T0457+7025 | 04h57m23s +70d25m33s |  74.34583333333333 |    70.42583333333334 |     t |
| T0528+7025 | 05h28m41s +70d25m33s |  82.17083333333332 |    70.42583333333334 |     t |
| T0559+7025 | 05h59m59s +70d25m33s |  89.99583333333332 |    70.42583333333334 |     t |
| T0631+7025 | 06h31m18s +70d25m33s |  97.82499999999999 |    70.42583333333334 |     t |
| T0702+7025 | 07h02m36s +70d25m33s | 105.64999999999998 |    70.42583333333334 |     t |
| T0733+7025 | 07h33m54s +70d25m33s | 113.47499999999998 |    70.42583333333334 |     t |
| T0805+7025 | 08h05m13s +70d25m33s | 121.30416666666666 |    70.42583333333334 |     t |
| T0836+7025 | 08h36m31s +70d25m33s | 129.12916666666666 |    70.42583333333334 |     t |
| T0907+7025 | 09h07m49s +70d25m33s | 136.95416666666665 |    70.42583333333334 |     t |
| T0939+7025 | 09h39m07s +70d25m33s | 144.77916666666664 |    70.42583333333334 |     t |
| T1010+7025 | 10h10m26s +70d25m33s |  152.6083333333333 |    70.42583333333334 |     t |
| T1041+7025 | 10h41m44s +70d25m33s |  160.4333333333333 |    70.42583333333334 |     t |
| T1113+7025 | 11h13m02s +70d25m33s | 168.25833333333333 |    70.42583333333334 |     t |
| T1144+7025 | 11h44m20s +70d25m33s | 176.08333333333331 |    70.42583333333334 |     t |
| T1215+7025 | 12h15m39s +70d25m33s |           183.9125 |    70.42583333333334 |     t |
| T1246+7025 | 12h46m57s +70d25m33s | 191.73749999999998 |    70.42583333333334 |     t |
| T1318+7025 | 13h18m15s +70d25m33s | 199.56249999999997 |    70.42583333333334 |     t |
| T1349+7025 | 13h49m33s +70d25m33s |           207.3875 |    70.42583333333334 |     t |
| T1420+7025 | 14h20m52s +70d25m33s | 215.21666666666667 |    70.42583333333334 |     t |
| T1452+7025 | 14h52m10s +70d25m33s | 223.04166666666666 |    70.42583333333334 |     t |
| T1523+7025 | 15h23m28s +70d25m33s | 230.86666666666662 |    70.42583333333334 |     t |
| T1554+7025 | 15h54m46s +70d25m33s | 238.69166666666663 |    70.42583333333334 |     t |
| T1626+7025 | 16h26m05s +70d25m33s | 246.52083333333331 |    70.42583333333334 |     t |
| T1657+7025 | 16h57m23s +70d25m33s |  254.3458333333333 |    70.42583333333334 |     t |
| T1728+7025 | 17h28m41s +70d25m33s |  262.1708333333333 |    70.42583333333334 |     t |
| T1800+7025 | 18h00m00s +70d25m33s | 269.99999999999994 |    70.42583333333334 |     t |
| T1831+7025 | 18h31m18s +70d25m33s | 277.82499999999993 |    70.42583333333334 |     t |
| T1902+7025 | 19h02m36s +70d25m33s | 285.65000000000003 |    70.42583333333334 |     t |
| T1933+7025 | 19h33m54s +70d25m33s | 293.47499999999997 |    70.42583333333334 |     t |
| T2005+7025 | 20h05m13s +70d25m33s |  301.3041666666666 |    70.42583333333334 |     t |
| T2036+7025 | 20h36m31s +70d25m33s | 309.12916666666666 |    70.42583333333334 |     t |
| T2107+7025 | 21h07m49s +70d25m33s | 316.95416666666665 |    70.42583333333334 |     t |
| T2139+7025 | 21h39m07s +70d25m33s |  324.7791666666666 |    70.42583333333334 |     t |
| T2210+7025 | 22h10m26s +70d25m33s |  332.6083333333333 |    70.42583333333334 |     t |
| T2241+7025 | 22h41m44s +70d25m33s |  340.4333333333333 |    70.42583333333334 |     t |
| T2313+7025 | 23h13m02s +70d25m33s | 348.25833333333327 |    70.42583333333334 |     t |
| T2344+7025 | 23h44m20s +70d25m33s |  356.0833333333333 |    70.42583333333334 |     t |
| T0026+7251 | 00h26m20s +72d51m29s |  6.583333333333332 |    72.85805555555555 |     t |
| T0101+7251 | 01h01m27s +72d51m29s | 15.362499999999999 |    72.85805555555555 |     t |
| T0136+7251 | 01h36m35s +72d51m29s | 24.145833333333332 |    72.85805555555555 |     t |
| T0211+7251 | 02h11m42s +72d51m29s |             32.925 |    72.85805555555555 |     t |
| T0246+7251 | 02h46m49s +72d51m29s |  41.70416666666666 |    72.85805555555555 |     t |
| T0321+7251 | 03h21m57s +72d51m29s |  50.48749999999999 |    72.85805555555555 |     t |
| T0357+7251 | 03h57m04s +72d51m29s | 59.266666666666666 |    72.85805555555555 |     t |
